X,Y,ELEV,ELEVATION
645137.560,4474025.730,1445.260010,1445.26
645139.490,4474021.270,1445.530029,1445.53
645141.340,4474019.760,1445.420044,1445.42
645143.330,4474015.500,1445.670044,1445.67
645145.130,4474013.860,1445.560059,1445.56
645213.750,4474109.860,1445.400024,1445.4
645213.060,4474109.680,1445.410034,1445.41
645212.380,4474109.500,1445.329956,1445.33
645211.630,4474109.320,1445.329956,1445.33
645210.940,4474109.130,1445.390015,1445.39
645210.190,4474108.940,1445.459961,1445.46
645209.500,4474108.740,1445.589966,1445.59
645208.810,4474108.540,1445.510010,1445.51
645208.190,4474108.340,1445.449951,1445.45
645207.500,4474108.130,1445.479980,1445.48
645206.750,4474107.880,1445.380005,1445.38
645206.060,4474107.670,1445.260010,1445.26
645205.440,4474107.490,1445.229980,1445.23
645204.750,4474107.310,1445.290039,1445.29
645204.120,4474107.140,1445.290039,1445.29
645203.440,4474106.980,1445.260010,1445.26
645202.690,4474106.800,1445.400024,1445.4
645201.810,4474106.590,1445.400024,1445.4
645200.940,4474106.380,1445.640015,1445.64
645200.250,4474106.230,1445.640015,1445.64
645199.370,4474106.060,1445.699951,1445.7
645198.560,4474105.910,1445.660034,1445.66
645197.810,4474105.740,1445.569946,1445.57
645197.060,4474105.610,1445.459961,1445.46
645196.310,4474105.490,1445.469971,1445.47
645195.500,4474105.350,1445.410034,1445.41
645194.690,4474105.200,1445.430054,1445.43
645193.940,4474105.050,1445.390015,1445.39
645193.120,4474104.880,1445.400024,1445.4
645192.310,4474104.700,1445.439941,1445.44
645191.310,4474104.460,1445.469971,1445.47
645190.560,4474104.280,1445.650024,1445.65
645189.750,4474104.090,1445.780029,1445.78
645188.870,4474103.900,1445.900024,1445.9
645188.060,4474103.740,1445.819946,1445.82
645187.130,4474103.590,1445.550049,1445.55
645186.370,4474103.480,1445.189941,1445.19
645185.440,4474103.360,1445.319946,1445.32
645184.500,4474103.240,1445.500000,1445.5
645183.690,4474103.130,1445.479980,1445.48
645182.440,4474102.960,1445.599976,1445.6
645181.560,4474102.830,1445.420044,1445.42
645180.690,4474102.700,1445.439941,1445.44
645179.810,4474102.570,1445.530029,1445.53
645178.880,4474102.430,1445.670044,1445.67
645177.940,4474102.290,1445.729980,1445.73
645177.120,4474102.170,1445.790039,1445.79
645176.310,4474102.050,1445.780029,1445.78
645175.370,4474101.920,1445.770020,1445.77
645174.560,4474101.820,1445.770020,1445.77
645173.750,4474101.730,1445.760010,1445.76
645172.870,4474101.580,1445.810059,1445.81
645172.060,4474101.440,1445.790039,1445.79
645171.190,4474101.250,1445.760010,1445.76
645170.310,4474101.040,1445.739990,1445.74
645169.440,4474100.820,1445.829956,1445.83
645168.690,4474100.640,1445.920044,1445.92
645167.810,4474100.450,1445.930054,1445.93
645166.940,4474100.310,1445.949951,1445.95
645166.060,4474100.180,1445.989990,1445.99
645165.120,4474100.060,1445.959961,1445.96
645164.250,4474099.940,1445.920044,1445.92
645163.190,4474099.790,1445.790039,1445.79
645162.380,4474099.650,1445.619995,1445.62
645161.440,4474099.480,1445.459961,1445.46
645160.620,4474099.310,1445.569946,1445.57
645159.880,4474099.120,1445.640015,1445.64
645159.060,4474098.920,1445.660034,1445.66
645158.190,4474098.710,1445.589966,1445.59
645157.370,4474098.510,1445.699951,1445.7
645156.370,4474098.270,1445.660034,1445.66
645155.690,4474098.130,1445.660034,1445.66
645154.940,4474098.020,1445.599976,1445.6
645154.310,4474097.960,1445.560059,1445.56
645153.560,4474097.920,1445.469971,1445.47
645152.940,4474097.930,1445.510010,1445.51
645152.310,4474097.960,1445.609985,1445.61
645151.750,4474098.010,1445.449951,1445.45
645151.130,4474098.080,1445.469971,1445.47
645150.560,4474098.160,1445.560059,1445.56
645150.000,4474098.260,1445.619995,1445.62
645149.440,4474098.380,1445.599976,1445.6
645148.940,4474098.510,1445.329956,1445.33
645148.370,4474098.650,1445.270020,1445.27
645147.870,4474098.810,1445.199951,1445.2
645147.370,4474098.960,1445.270020,1445.27
645146.880,4474099.110,1445.329956,1445.33
645146.370,4474099.260,1445.420044,1445.42
645145.870,4474099.410,1445.339966,1445.34
645145.370,4474099.540,1445.180054,1445.18
645144.940,4474099.660,1445.119995,1445.12
645144.500,4474099.790,1445.119995,1445.12
645144.060,4474099.910,1445.109985,1445.11
645143.630,4474100.040,1445.099976,1445.1
645143.250,4474100.170,1445.130005,1445.13
645142.870,4474100.280,1445.089966,1445.09
645142.500,4474100.390,1445.030029,1445.03
645142.060,4474100.460,1445.040039,1445.04
645141.690,4474100.500,1445.130005,1445.13
645141.250,4474100.520,1445.199951,1445.2
645140.810,4474100.450,1445.130005,1445.13
645140.370,4474100.360,1445.160034,1445.16
645140.000,4474100.230,1445.050049,1445.05
645139.560,4474100.070,1445.109985,1445.11
645139.120,4474099.860,1445.050049,1445.05
645138.690,4474099.640,1445.020020,1445.02
645138.310,4474099.400,1445.180054,1445.18
645137.940,4474099.140,1445.219971,1445.22
645137.560,4474098.880,1445.239990,1445.24
645137.190,4474098.690,1445.270020,1445.27
645136.810,4474098.510,1445.239990,1445.24
645136.440,4474098.410,1445.239990,1445.24
645136.120,4474098.320,1445.219971,1445.22
645135.750,4474098.240,1445.170044,1445.17
645135.380,4474098.180,1445.180054,1445.18
645134.940,4474098.120,1445.280029,1445.28
645134.500,4474098.040,1445.209961,1445.21
645134.060,4474097.960,1445.199951,1445.2
645133.560,4474097.850,1445.260010,1445.26
645133.060,4474097.740,1445.209961,1445.21
645132.560,4474097.600,1445.219971,1445.22
645132.120,4474097.470,1445.229980,1445.23
645131.620,4474097.340,1445.260010,1445.26
645131.690,4474123.160,1445.489990,1445.49
645132.060,4474123.250,1445.479980,1445.48
645132.440,4474123.350,1445.459961,1445.46
645132.810,4474123.450,1445.479980,1445.48
645133.190,4474123.510,1445.469971,1445.47
645133.560,4474123.570,1445.489990,1445.49
645134.000,4474123.620,1445.489990,1445.49
645134.370,4474123.670,1445.520020,1445.52
645134.810,4474123.720,1445.489990,1445.49
645135.250,4474123.760,1445.420044,1445.42
645135.690,4474123.790,1445.359985,1445.36
645136.060,4474123.820,1445.400024,1445.4
645136.500,4474123.840,1445.430054,1445.43
645136.940,4474123.860,1445.300049,1445.3
645137.370,4474123.880,1445.239990,1445.24
645137.810,4474123.890,1445.219971,1445.22
645138.250,4474123.900,1445.219971,1445.22
645138.690,4474123.900,1445.189941,1445.19
645139.120,4474123.910,1445.229980,1445.23
645139.560,4474123.910,1445.300049,1445.3
645140.000,4474123.920,1445.290039,1445.29
645140.440,4474123.950,1445.229980,1445.23
645140.940,4474123.980,1445.250000,1445.25
645141.440,4474124.000,1445.180054,1445.18
645141.940,4474124.010,1445.219971,1445.22
645142.440,4474124.020,1445.310059,1445.31
645142.940,4474124.030,1445.339966,1445.34
645143.440,4474124.050,1445.369995,1445.37
645143.940,4474124.070,1445.410034,1445.41
645144.500,4474124.090,1445.489990,1445.49
645145.120,4474124.130,1445.530029,1445.53
645145.620,4474124.160,1445.500000,1445.5
645146.120,4474124.180,1445.410034,1445.41
645146.620,4474124.190,1445.459961,1445.46
645147.120,4474124.220,1445.469971,1445.47
645147.620,4474124.260,1445.510010,1445.51
645148.190,4474124.320,1445.560059,1445.56
645148.690,4474124.390,1445.589966,1445.59
645149.250,4474124.480,1445.589966,1445.59
645149.750,4474124.570,1445.609985,1445.61
645150.310,4474124.680,1445.630005,1445.63
645150.880,4474124.800,1445.650024,1445.65
645151.500,4474124.960,1445.650024,1445.65
645152.000,4474125.120,1445.599976,1445.6
645152.560,4474125.290,1445.520020,1445.52
645153.250,4474125.490,1445.459961,1445.46
645153.750,4474125.660,1445.530029,1445.53
645154.310,4474125.840,1445.619995,1445.62
645154.810,4474126.020,1445.650024,1445.65
645155.310,4474126.220,1445.709961,1445.71
645155.880,4474126.410,1445.760010,1445.76
645156.440,4474126.610,1445.709961,1445.71
645156.940,4474126.810,1445.699951,1445.7
645157.440,4474127.020,1445.699951,1445.7
645157.940,4474127.220,1445.680054,1445.68
645158.440,4474127.430,1445.689941,1445.69
645158.940,4474127.610,1445.699951,1445.7
645159.370,4474127.800,1445.670044,1445.67
645159.880,4474127.980,1445.599976,1445.6
645160.310,4474128.160,1445.569946,1445.57
645160.810,4474128.350,1445.489990,1445.49
645161.310,4474128.530,1445.500000,1445.5
645161.750,4474128.710,1445.540039,1445.54
645162.250,4474128.890,1445.569946,1445.57
645162.750,4474129.070,1445.569946,1445.57
645163.250,4474129.280,1445.400024,1445.4
645163.750,4474129.480,1445.339966,1445.34
645164.250,4474129.680,1445.400024,1445.4
645164.750,4474129.900,1445.310059,1445.31
645165.250,4474130.130,1445.310059,1445.31
645165.750,4474130.330,1445.339966,1445.34
645166.190,4474130.510,1445.489990,1445.49
645166.690,4474130.680,1445.500000,1445.5
645167.130,4474130.840,1445.530029,1445.53
645167.560,4474130.980,1445.560059,1445.56
645168.060,4474131.110,1445.619995,1445.62
645168.560,4474131.260,1445.670044,1445.67
645169.060,4474131.410,1445.729980,1445.73
645169.560,4474131.590,1445.819946,1445.82
645170.120,4474131.760,1445.890015,1445.89
645170.620,4474131.930,1445.920044,1445.92
645171.190,4474132.110,1445.930054,1445.93
645171.690,4474132.290,1445.930054,1445.93
645172.250,4474132.470,1445.869995,1445.87
645172.810,4474132.660,1445.859985,1445.86
645173.310,4474132.830,1445.699951,1445.7
645173.870,4474133.010,1445.550049,1445.55
645174.500,4474133.230,1445.650024,1445.65
645175.060,4474133.450,1445.619995,1445.62
645175.690,4474133.670,1445.589966,1445.59
645176.250,4474133.950,1445.579956,1445.58
645176.810,4474134.250,1445.609985,1445.61
645177.370,4474134.530,1445.709961,1445.71
645177.940,4474134.810,1445.750000,1445.75
645178.500,4474135.100,1445.670044,1445.67
645179.120,4474135.390,1445.599976,1445.6
645179.690,4474135.680,1445.510010,1445.51
645180.250,4474135.970,1445.430054,1445.43
645180.940,4474136.310,1445.560059,1445.56
645181.560,4474136.650,1445.609985,1445.61
645182.190,4474136.990,1445.630005,1445.63
645182.810,4474137.330,1445.619995,1445.62
645183.440,4474137.670,1445.500000,1445.5
645184.000,4474138.000,1445.500000,1445.5
645184.560,4474138.310,1445.510010,1445.51
645185.190,4474138.590,1445.430054,1445.43
645185.750,4474138.890,1445.290039,1445.29
645186.370,4474139.230,1445.250000,1445.25
645187.000,4474139.510,1445.459961,1445.46
645187.560,4474139.800,1445.569946,1445.57
645188.190,4474140.060,1445.660034,1445.66
645188.750,4474140.330,1445.689941,1445.69
645189.380,4474140.610,1445.750000,1445.75
645189.940,4474140.880,1445.750000,1445.75
645190.560,4474141.150,1445.630005,1445.63
645191.190,4474141.420,1445.530029,1445.53
645191.750,4474141.690,1445.560059,1445.56
645192.380,4474141.970,1445.589966,1445.59
645193.000,4474142.250,1445.619995,1445.62
645193.560,4474142.550,1445.599976,1445.6
645194.190,4474142.850,1445.699951,1445.7
645194.810,4474143.140,1445.650024,1445.65
645195.370,4474143.430,1445.530029,1445.53
645196.000,4474143.710,1445.530029,1445.53
645196.620,4474144.000,1445.500000,1445.5
645197.250,4474144.320,1445.589966,1445.59
645197.810,4474144.640,1445.560059,1445.56
645198.500,4474144.960,1445.640015,1445.64
645199.250,4474145.350,1445.680054,1445.68
645199.870,4474145.680,1445.589966,1445.59
645200.500,4474146.000,1445.630005,1445.63
645201.130,4474146.340,1445.560059,1445.56
645201.750,4474146.700,1445.579956,1445.58
645202.440,4474147.070,1445.520020,1445.52
645203.060,4474147.450,1445.459961,1445.46
645203.690,4474147.860,1445.609985,1445.61
645204.370,4474148.280,1445.510010,1445.51
645205.000,4474148.700,1445.479980,1445.48
645205.560,4474149.110,1445.510010,1445.51
645206.190,4474149.490,1445.540039,1445.54
645206.810,4474149.870,1445.550049,1445.55
645207.440,4474150.260,1445.550049,1445.55
645208.060,4474150.650,1445.550049,1445.55
645208.690,4474151.030,1445.449951,1445.45
645209.310,4474151.410,1445.569946,1445.57
645209.940,4474151.780,1445.530029,1445.53
645210.560,4474152.200,1445.569946,1445.57
645211.250,4474152.640,1445.489990,1445.49
645211.870,4474153.050,1445.550049,1445.55
645212.500,4474153.450,1445.400024,1445.4
645213.120,4474153.850,1445.319946,1445.32
645213.750,4474154.240,1445.270020,1445.27
645182.750,4474180.890,1445.530029,1445.53
645182.060,4474180.670,1445.530029,1445.53
645181.370,4474180.460,1445.569946,1445.57
645180.690,4474180.240,1445.540039,1445.54
645180.000,4474180.040,1445.469971,1445.47
645179.310,4474179.830,1445.420044,1445.42
645178.630,4474179.650,1445.329956,1445.33
645177.940,4474179.460,1445.479980,1445.48
645177.250,4474179.260,1445.579956,1445.58
645176.500,4474179.040,1445.839966,1445.84
645175.690,4474178.800,1445.829956,1445.83
645174.940,4474178.530,1445.780029,1445.78
645174.190,4474178.240,1445.719971,1445.72
645173.500,4474177.970,1445.599976,1445.6
645172.750,4474177.700,1445.569946,1445.57
645172.060,4474177.440,1445.500000,1445.5
645171.310,4474177.170,1445.530029,1445.53
645170.620,4474176.860,1445.540039,1445.54
645169.870,4474176.580,1445.479980,1445.48
645169.190,4474176.290,1445.489990,1445.49
645168.440,4474176.050,1445.369995,1445.37
645167.750,4474175.820,1445.280029,1445.28
645166.940,4474175.570,1445.400024,1445.4
645166.190,4474175.300,1445.579956,1445.58
645165.370,4474174.980,1445.800049,1445.8
645164.630,4474174.700,1445.900024,1445.9
645163.870,4474174.450,1445.839966,1445.84
645163.060,4474174.180,1445.760010,1445.76
645162.310,4474173.910,1445.719971,1445.72
645161.560,4474173.650,1445.630005,1445.63
645160.750,4474173.400,1445.530029,1445.53
645159.940,4474173.140,1445.619995,1445.62
645159.060,4474172.860,1445.599976,1445.6
645158.250,4474172.610,1445.500000,1445.5
645157.500,4474172.370,1445.560059,1445.56
645156.750,4474172.150,1445.729980,1445.73
645155.880,4474171.880,1445.699951,1445.7
645155.120,4474171.630,1445.619995,1445.62
645154.370,4474171.390,1445.609985,1445.61
645153.630,4474171.160,1445.630005,1445.63
645152.870,4474170.950,1445.550049,1445.55
645152.120,4474170.740,1445.500000,1445.5
645151.250,4474170.540,1445.469971,1445.47
645150.310,4474170.350,1445.349976,1445.35
645149.440,4474170.200,1445.119995,1445.12
645148.630,4474170.040,1445.150024,1445.15
645147.810,4474169.880,1445.300049,1445.3
645147.000,4474169.690,1445.229980,1445.23
645146.120,4474169.490,1445.369995,1445.37
645145.310,4474169.230,1445.280029,1445.28
645144.440,4474168.950,1445.260010,1445.26
645143.690,4474168.720,1445.380005,1445.38
645142.940,4474168.460,1445.239990,1445.24
645142.190,4474168.190,1445.140015,1445.14
645141.370,4474167.910,1445.119995,1445.12
645140.560,4474167.600,1444.939941,1444.94
645139.750,4474167.350,1444.969971,1444.97
645138.940,4474167.100,1445.089966,1445.09
645138.120,4474166.870,1445.160034,1445.16
645137.310,4474166.640,1444.800049,1444.8
645136.440,4474166.420,1444.849976,1444.85
645135.630,4474166.190,1444.959961,1444.96
645134.810,4474165.960,1444.979980,1444.98
645134.000,4474165.720,1445.020020,1445.02
645133.130,4474165.470,1444.939941,1444.94
645132.250,4474165.260,1444.849976,1444.85
645153.900,4474179.540,1445.569946,1445.57
645153.710,4474174.660,1445.609985,1445.61
645154.460,4474169.080,1445.540039,1445.54
645153.580,4474163.530,1445.180054,1445.18
645153.270,4474160.800,1445.689941,1445.69
645154.020,4474155.780,1445.849976,1445.85
645153.840,4474151.910,1445.739990,1445.74
645155.080,4474146.990,1445.739990,1445.74
645155.180,4474142.930,1445.489990,1445.49
645157.400,4474137.570,1445.829956,1445.83
645158.620,4474131.690,1445.729980,1445.73
645160.170,4474128.700,1445.430054,1445.43
645161.730,4474122.590,1445.489990,1445.49
645163.500,4474119.720,1445.449951,1445.45
645165.320,4474113.650,1445.729980,1445.73
645167.140,4474110.700,1445.689941,1445.69
645168.880,4474105.770,1445.310059,1445.31
645170.360,4474101.450,1445.770020,1445.77
645173.750,4474096.570,1445.430054,1445.43
645140.050,4474176.530,1445.180054,1445.18
645140.440,4474170.530,1445.270020,1445.27
645139.270,4474165.960,1445.189941,1445.19
645139.640,4474160.240,1445.130005,1445.13
645138.570,4474155.680,1445.060059,1445.06
645139.310,4474150.340,1445.369995,1445.37
645138.430,4474145.800,1445.390015,1445.39
645138.980,4474140.230,1445.369995,1445.37
645138.120,4474136.000,1445.339966,1445.34
645139.010,4474130.480,1445.270020,1445.27
645138.820,4474125.730,1445.280029,1445.28
645140.640,4474120.130,1445.260010,1445.26
645141.330,4474115.170,1445.239990,1445.24
645143.870,4474109.780,1445.270020,1445.27
645145.150,4474104.920,1445.329956,1445.33
645148.040,4474099.600,1445.400024,1445.4
645132.140,4474099.280,1445.170044,1445.17
645192.630,4474176.430,1445.400024,1445.4
645193.650,4474171.570,1445.660034,1445.66
645195.940,4474165.830,1445.619995,1445.62
645196.940,4474161.030,1445.630005,1445.63
645199.240,4474155.380,1445.599976,1445.6
645200.110,4474150.510,1445.449951,1445.45
645202.350,4474144.900,1445.479980,1445.48
645203.130,4474140.060,1445.489990,1445.49
645205.320,4474134.280,1445.630005,1445.63
645206.000,4474129.540,1445.589966,1445.59
645208.010,4474123.820,1445.609985,1445.61
645208.790,4474119.040,1445.569946,1445.57
645210.920,4474113.390,1445.500000,1445.5
645211.640,4474108.600,1445.479980,1445.48
645213.780,4474103.030,1445.420044,1445.42
645214.050,4474098.200,1445.420044,1445.42
645209.910,4474176.210,1445.500000,1445.5
645211.190,4474172.700,1445.349976,1445.35
645211.870,4474165.910,1445.449951,1445.45
645213.250,4474162.410,1445.420044,1445.42
645213.880,4474205.320,1445.780029,1445.78
645213.370,4474205.200,1445.660034,1445.66
645212.870,4474205.090,1445.719971,1445.72
645212.380,4474204.970,1445.839966,1445.84
645211.870,4474204.840,1445.839966,1445.84
645211.370,4474204.700,1445.729980,1445.73
645210.870,4474204.580,1445.650024,1445.65
645210.440,4474204.450,1445.510010,1445.51
645209.870,4474204.330,1445.430054,1445.43
645209.380,4474204.200,1445.430054,1445.43
645208.870,4474204.110,1445.630005,1445.63
645208.310,4474204.020,1445.680054,1445.68
